"","word","len","model","prompt","prompt_id","output","correct_answer","out_letters","answer_grep"
"1441","An","2","text-curie-001","NMUKLS is SLKUMN backwards. Spell An backwards","5","

MNMUKLS","NA","MNMUKLS",FALSE
"1442","As","2","text-curie-001","NMUKLS is SLKUMN backwards. Spell As backwards","5","

MUKLS","SA","MUKLS",FALSE
"1443","At","2","text-curie-001","NMUKLS is SLKUMN backwards. Spell At backwards","5","

MUKLS","TA","MUKLS",FALSE
"1444","By","2","text-curie-001","NMUKLS is SLKUMN backwards. Spell By backwards","5","

MUKLS is SLKUMN backwards.","YB","MUKLSISSLKUMNBACKWARDS.",FALSE
"1445","Go","2","text-curie-001","NMUKLS is SLKUMN backwards. Spell Go backwards","5","

MUKLS is SLKUMN backwards.","OG","MUKLSISSLKUMNBACKWARDS.",FALSE
"1446","He","2","text-curie-001","NMUKLS is SLKUMN backwards. Spell He backwards","5","

MUKLS","EH","MUKLS",FALSE
"1447","In","2","text-curie-001","NMUKLS is SLKUMN backwards. Spell In backwards","5","

MUKLS","NI","MUKLS",FALSE
"1448","Is","2","text-curie-001","NMUKLS is SLKUMN backwards. Spell Is backwards","5","

MUKLS","SI","MUKLS",FALSE
"1449","Of","2","text-curie-001","NMUKLS is SLKUMN backwards. Spell Of backwards","5","

MUKLS","FO","MUKLS",FALSE
"1450","On","2","text-curie-001","NMUKLS is SLKUMN backwards. Spell On backwards","5","

MUKLS","NO","MUKLS",FALSE
"1451","Cat","3","text-curie-001","NMUKLS is SLKUMN backwards. Spell Cat backwards","5","

MUKLS","TAC","MUKLS",FALSE
"1452","Dog","3","text-curie-001","NMUKLS is SLKUMN backwards. Spell Dog backwards","5","

MUKLS","GOD","MUKLS",FALSE
"1453","Car","3","text-curie-001","NMUKLS is SLKUMN backwards. Spell Car backwards","5","

MUKLS","RAC","MUKLS",FALSE
"1454","Sun","3","text-curie-001","NMUKLS is SLKUMN backwards. Spell Sun backwards","5","

MUKLS","NUS","MUKLS",FALSE
"1455","Rat","3","text-curie-001","NMUKLS is SLKUMN backwards. Spell Rat backwards","5","

MUKLS","TAR","MUKLS",FALSE
"1456","Man","3","text-curie-001","NMUKLS is SLKUMN backwards. Spell Man backwards","5","

MNMUKLS","NAM","MNMUKLS",FALSE
"1457","Red","3","text-curie-001","NMUKLS is SLKUMN backwards. Spell Red backwards","5","

MUKLS","DER","MUKLS",FALSE
"1458","Fun","3","text-curie-001","NMUKLS is SLKUMN backwards. Spell Fun backwards","5","

MUKLS","NUF","MUKLS",FALSE
"1459","Run","3","text-curie-001","NMUKLS is SLKUMN backwards. Spell Run backwards","5","

MUKLS","NUR","MUKLS",FALSE
"1460","Hat","3","text-curie-001","NMUKLS is SLKUMN backwards. Spell Hat backwards","5","

MUKLS","TAH","MUKLS",FALSE
"1461","Fish","4","text-curie-001","NMUKLS is SLKUMN backwards. Spell Fish backwards","5","

MNMUKLS","HSIF","MNMUKLS",FALSE
"1462","Fire","4","text-curie-001","NMUKLS is SLKUMN backwards. Spell Fire backwards","5","

MNMUKLS","ERIF","MNMUKLS",FALSE
"1463","Fowl","4","text-curie-001","NMUKLS is SLKUMN backwards. Spell Fowl backwards","5","

MUKLS","LWOF","MUKLS",FALSE
"1464","Hill","4","text-curie-001","NMUKLS is SLKUMN backwards. Spell Hill backwards","5","

MUKLS","LLIH","MUKLS",FALSE
"1465","Hair","4","text-curie-001","NMUKLS is SLKUMN backwards. Spell Hair backwards","5","

MUKLS","RIAH","MUKLS",FALSE
"1466","Hand","4","text-curie-001","NMUKLS is SLKUMN backwards. Spell Hand backwards","5","

MNMUKLS","DNAH","MNMUKLS",FALSE
"1467","Moon","4","text-curie-001","NMUKLS is SLKUMN backwards. Spell Moon backwards","5","

MUNKLS","NOOM","MUNKLS",FALSE
"1468","Star","4","text-curie-001","NMUKLS is SLKUMN backwards. Spell Star backwards","5","

MNMUKLS","RATS","MNMUKLS",FALSE
"1469","Tide","4","text-curie-001","NMUKLS is SLKUMN backwards. Spell Tide backwards","5","

MNMUKLS","EDIT","MNMUKLS",FALSE
"1470","Wind","4","text-curie-001","NMUKLS is SLKUMN backwards. Spell Wind backwards","5","

MUKLS","DNIW","MUKLS",FALSE
"1471","Apple","5","text-curie-001","NMUKLS is SLKUMN backwards. Spell Apple backwards","5","

apl","ELPPA","APL",FALSE
"1472","Bench","5","text-curie-001","NMUKLS is SLKUMN backwards. Spell Bench backwards","5","

MUKLS","HCNEB","MUKLS",FALSE
"1473","Chair","5","text-curie-001","NMUKLS is SLKUMN backwards. Spell Chair backwards","5","

MUKLS","RIAHC","MUKLS",FALSE
"1474","Dance","5","text-curie-001","NMUKLS is SLKUMN backwards. Spell Dance backwards","5","

MNMUKLS","ECNAD","MNMUKLS",FALSE
"1475","Eaten","5","text-curie-001","NMUKLS is SLKUMN backwards. Spell Eaten backwards","5","

MNMUKLS","NETAE","MNMUKLS",FALSE
"1476","Floor","5","text-curie-001","NMUKLS is SLKUMN backwards. Spell Floor backwards","5","

MUKLS","ROOLF","MUKLS",FALSE
"1477","Glass","5","text-curie-001","NMUKLS is SLKUMN backwards. Spell Glass backwards","5","

MNMUKLS","SSALG","MNMUKLS",FALSE
"1478","House","5","text-curie-001","NMUKLS is SLKUMN backwards. Spell House backwards","5","

MUKLS","ESUOH","MUKLS",FALSE
"1479","Image","5","text-curie-001","NMUKLS is SLKUMN backwards. Spell Image backwards","5","

MUKLS","EGAMI","MUKLS",FALSE
"1480","Juice","5","text-curie-001","NMUKLS is SLKUMN backwards. Spell Juice backwards","5","

MUKLS","ECIUJ","MUKLS",FALSE
"1481","Bumble","6","text-curie-001","NMUKLS is SLKUMN backwards. Spell Bumble backwards","5","

MNMUKLS","ELBMUB","MNMUKLS",FALSE
"1482","Cuddle","6","text-curie-001","NMUKLS is SLKUMN backwards. Spell Cuddle backwards","5","

MUKLS","ELDDUC","MUKLS",FALSE
"1483","Flurry","6","text-curie-001","NMUKLS is SLKUMN backwards. Spell Flurry backwards","5","

MNMUKLS","YRRULF","MNMUKLS",FALSE
"1484","Giggle","6","text-curie-001","NMUKLS is SLKUMN backwards. Spell Giggle backwards","5","

MUKLS","ELGGIG","MUKLS",FALSE
"1485","Humble","6","text-curie-001","NMUKLS is SLKUMN backwards. Spell Humble backwards","5","

MNMUKLS","ELBMUH","MNMUKLS",FALSE
"1486","Jumble","6","text-curie-001","NMUKLS is SLKUMN backwards. Spell Jumble backwards","5","

MUKLS","ELBMUJ","MUKLS",FALSE
"1487","Kettle","6","text-curie-001","NMUKLS is SLKUMN backwards. Spell Kettle backwards","5","

MUKLS","ELTTEK","MUKLS",FALSE
"1488","Little","6","text-curie-001","NMUKLS is SLKUMN backwards. Spell Little backwards","5","

LITTLEMUKLS","ELTTIL","LITTLEMUKLS",FALSE
"1489","Muzzle","6","text-curie-001","NMUKLS is SLKUMN backwards. Spell Muzzle backwards","5","

MUKLS","ELZZUM","MUKLS",FALSE
"1490","Noodle","6","text-curie-001","NMUKLS is SLKUMN backwards. Spell Noodle backwards","5","

nukls","ELDOON","NUKLS",FALSE
"1491","Chasing","7","text-curie-001","NMUKLS is SLKUMN backwards. Spell Chasing backwards","5","

MUKLS is SLKUMN backwards.","GNISAHC","MUKLSISSLKUMNBACKWARDS.",FALSE
"1492","Blazing","7","text-curie-001","NMUKLS is SLKUMN backwards. Spell Blazing backwards","5","

MNMUKLS","GNIZALB","MNMUKLS",FALSE
"1493","Dazzled","7","text-curie-001","NMUKLS is SLKUMN backwards. Spell Dazzled backwards","5","

MNMUKLS","DELZZAD","MNMUKLS",FALSE
"1494","Eclipse","7","text-curie-001","NMUKLS is SLKUMN backwards. Spell Eclipse backwards","5","

MUKLS","ESPILCE","MUKLS",FALSE
"1495","Fizzled","7","text-curie-001","NMUKLS is SLKUMN backwards. Spell Fizzled backwards","5","

MUKLS is SLKUMN backwards.","DELZZIF","MUKLSISSLKUMNBACKWARDS.",FALSE
"1496","Glimmer","7","text-curie-001","NMUKLS is SLKUMN backwards. Spell Glimmer backwards","5","

MUKLS","REMMILG","MUKLS",FALSE
"1497","Hissing","7","text-curie-001","NMUKLS is SLKUMN backwards. Spell Hissing backwards","5","

MUKLS","GNISSIH","MUKLS",FALSE
"1498","Juggler","7","text-curie-001","NMUKLS is SLKUMN backwards. Spell Juggler backwards","5","

MUKLS","RELGGUJ","MUKLS",FALSE
"1499","Kingdom","7","text-curie-001","NMUKLS is SLKUMN backwards. Spell Kingdom backwards","5","

MNMUKLS","MODGNIK","MNMUKLS",FALSE
"1500","Drifted","7","text-curie-001","NMUKLS is SLKUMN backwards. Spell Drifted backwards","5","

MNMUKLS","DETFIRD","MNMUKLS",FALSE
"1501","Bouncing","8","text-curie-001","NMUKLS is SLKUMN backwards. Spell Bouncing backwards","5","

MUKLS is SLKUMN backwards.","GNICNUOB","MUKLSISSLKUMNBACKWARDS.",FALSE
"1502","Clamping","8","text-curie-001","NMUKLS is SLKUMN backwards. Spell Clamping backwards","5","

MUKLS is SLKUMN.","GNIPMALC","MUKLSISSLKUMN.",FALSE
"1503","Dreaming","8","text-curie-001","NMUKLS is SLKUMN backwards. Spell Dreaming backwards","5","

MNMUKLS","GNIMAERD","MNMUKLS",FALSE
"1504","Haunting","8","text-curie-001","NMUKLS is SLKUMN backwards. Spell Haunting backwards","5","

MUKLS is SLKUMN backwards.","GNITNUAH","MUKLSISSLKUMNBACKWARDS.",FALSE
"1505","Laughing","8","text-curie-001","NMUKLS is SLKUMN backwards. Spell Laughing backwards","5","

MUKLS is SLKUMN backwards.","GNIHGUAL","MUKLSISSLKUMNBACKWARDS.",FALSE
"1506","Chanting","8","text-curie-001","NMUKLS is SLKUMN backwards. Spell Chanting backwards","5","

MUKLS is SLKUMN backwards.","GNITNAHC","MUKLSISSLKUMNBACKWARDS.",FALSE
"1507","Grinning","8","text-curie-001","NMUKLS is SLKUMN backwards. Spell Grinning backwards","5","

MNMUKLS","GNINNIRG","MNMUKLS",FALSE
"1508","Swimming","8","text-curie-001","NMUKLS is SLKUMN backwards. Spell Swimming backwards","5","

MUKLS is SLKUMN backwards.","GNIMMIWS","MUKLSISSLKUMNBACKWARDS.",FALSE
"1509","Accident","8","text-curie-001","NMUKLS is SLKUMN backwards. Spell Accident backwards","5","

MUKLS","TNEDICCA","MUKLS",FALSE
"1510","Building","8","text-curie-001","NMUKLS is SLKUMN backwards. Spell Building backwards","5","

MUKLS is SLKUMN.","GNIDLIUB","MUKLSISSLKUMN.",FALSE
"1511","Birthday","8","text-curie-001","NMUKLS is SLKUMN backwards. Spell Birthday backwards","5","

MYBNUKLS","YADHTRIB","MYBNUKLS",FALSE
"1512","Breathing","9","text-curie-001","NMUKLS is SLKUMN backwards. Spell Breathing backwards","5","

MUKLS is SLKUMN.","GNIHTAERB","MUKLSISSLKUMN.",FALSE
"1513","Backpacks","9","text-curie-001","NMUKLS is SLKUMN backwards. Spell Backpacks backwards","5","

MUKLS","SKCAPKCAB","MUKLS",FALSE
"1514","Adulthood","9","text-curie-001","NMUKLS is SLKUMN backwards. Spell Adulthood backwards","5","

MUKLS","DOOHTLUDA","MUKLS",FALSE
"1515","Equipping","9","text-curie-001","NMUKLS is SLKUMN backwards. Spell Equipping backwards","5","

MUKLS is SLKUMN.","GNIPPIUQE","MUKLSISSLKUMN.",FALSE
"1516","Victimize","9","text-curie-001","NMUKLS is SLKUMN backwards. Spell Victimize backwards","5","

MUKLS is SLKUMN.","EZIMITCIV","MUKLSISSLKUMN.",FALSE
"1517","Knockoffs","9","text-curie-001","NMUKLS is SLKUMN backwards. Spell Knockoffs backwards","5","

MUKLS","SFFOKCONK","MUKLS",FALSE
"1518","Backtrack","9","text-curie-001","NMUKLS is SLKUMN backwards. Spell Backtrack backwards","5","

MUKLS","KCARTKCAB","MUKLS",FALSE
"1519","Chipmunks","9","text-curie-001","NMUKLS is SLKUMN backwards. Spell Chipmunks backwards","5","

MUKLS","SKNUMPIHC","MUKLS",FALSE
"1520","Cyberpunk","9","text-curie-001","NMUKLS is SLKUMN backwards. Spell Cyberpunk backwards","5","

MNMUKLS","KNUPREBYC","MNMUKLS",FALSE
"1521","Paychecks","9","text-curie-001","NMUKLS is SLKUMN backwards. Spell Paychecks backwards","5","

MNMUKLS","SKCEHCYAP","MNMUKLS",FALSE
"1522","Delightful","10","text-curie-001","NMUKLS is SLKUMN backwards. Spell Delightful backwards","5","

MNMUKLS","LUFTHGILED","MNMUKLS",FALSE
"1523","Enchanting","10","text-curie-001","NMUKLS is SLKUMN backwards. Spell Enchanting backwards","5","

MNMUKLS","GNITNAHCNE","MNMUKLS",FALSE
"1524","Glittering","10","text-curie-001","NMUKLS is SLKUMN backwards. Spell Glittering backwards","5","

MNMUKLS","GNIRETTILG","MNMUKLS",FALSE
"1525","Strawberry","10","text-curie-001","NMUKLS is SLKUMN backwards. Spell Strawberry backwards","5","

SRLKUMN","YRREBWARTS","SRLKUMN",FALSE
"1526","Friendship","10","text-curie-001","NMUKLS is SLKUMN backwards. Spell Friendship backwards","5","

MNMUKLS","PIHSDNEIRF","MNMUKLS",FALSE
"1527","Everything","10","text-curie-001","NMUKLS is SLKUMN backwards. Spell Everything backwards","5","

MUKLS is SLKUMN","GNIHTYREVE","MUKLSISSLKUMN",FALSE
"1528","Appreciate","10","text-curie-001","NMUKLS is SLKUMN backwards. Spell Appreciate backwards","5","

MNMUKLS","ETAICERPPA","MNMUKLS",FALSE
"1529","Motivation","10","text-curie-001","NMUKLS is SLKUMN backwards. Spell Motivation backwards","5","

MUKLS","NOITAVITOM","MUKLS",FALSE
"1530","Confidence","10","text-curie-001","NMUKLS is SLKUMN backwards. Spell Confidence backwards","5","

MNMUKLS","ECNEDIFNOC","MNMUKLS",FALSE
"1531","An","2","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordAn","6","

apple","NA","APPLE",FALSE
"1532","As","2","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordAs","6"," in ""I have a apple""

I have a A.","SA","IN""IHAVEAAPPLE""IHAVEAA.",FALSE
"1533","At","2","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordAt","6"," the end of the game, I will tell you the word.

A","TA","THEENDOFTHEGAMEIWILLTELLYOUTHEWORD.A",FALSE
"1534","By","2","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordBy","6"," the time you finish, you will know the word

RIGHT TO LE","YB","THETIMEYOUFINISHYOUWILLKNOWTHEWORDRIGHTTOLE",FALSE
"1535","Go","2","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordGo","6","

Gob","OG","GOB",FALSE
"1536","He","2","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordHe","6","idi

Hi","EH","IDIHI",FALSE
"1537","In","2","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordIn","6","

RIGHT TO LEFT LETTER BY LETTER:

a","NI","RIGHTTOLEFTLETTERBYLETTER:A",FALSE
"1538","Is","2","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordIs","6","

I","SI","I",FALSE
"1539","Of","2","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordOf","6","

The word ""of"" is a word that means ""of.""","FO","THEWORD""OF""ISAWORDTHATMEANS""OF.""",FALSE
"1540","On","2","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordOn","6"," the next line write the word


D

e

a","NO","THENEXTLINEWRITETHEWORDDEA",FALSE
"1541","Cat","3","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordCat","6","

A cat.","TAC","ACAT.",FALSE
"1542","Dog","3","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordDog","6","

DOG","GOD","DOG",FALSE
"1543","Car","3","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordCar","6","

car","RAC","CAR",FALSE
"1544","Sun","3","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordSun","6","

S
U
N","NUS","SUN",FALSE
"1545","Rat","3","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordRat","6","

A rat.","TAR","ARAT.",FALSE
"1546","Man","3","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordMan","6","

A man is a human being.","NAM","AMANISAHUMANBEING.",FALSE
"1547","Red","3","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordRed","6","

Reds","DER","REDS",FALSE
"1548","Fun","3","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordFun","6","

Funny","NUF","FUNNY",FALSE
"1549","Run","3","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordRun","6","

RUN","NUR","RUN",FALSE
"1550","Hat","3","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordHat","6","

A hat.","TAH","AHAT.",FALSE
"1551","Fish","4","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordFish","6","

FISH","HSIF","FISH",FALSE
"1552","Fire","4","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordFire","6","

Fir","ERIF","FIR",FALSE
"1553","Fowl","4","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordFowl","6","

Foul","LWOF","FOUL",FALSE
"1554","Hill","4","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordHill","6","

H, I, L, I, N, D, O,","LLIH","HILINDO",FALSE
"1555","Hair","4","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordHair","6","

Ai
Ri
Ti
Do
Li
Si
","RIAH","AIRITIDOLISI",FALSE
"1556","Hand","4","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordHand","6","

A hand is a tool with five fingers.","DNAH","AHANDISATOOLWITHFIVEFINGERS.",FALSE
"1557","Moon","4","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordMoon","6","

M, O, N, L, U, T, R,","NOOM","MONLUTR",FALSE
"1558","Star","4","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordStar","6","

A star.","RATS","ASTAR.",FALSE
"1559","Tide","4","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordTide","6","

D-I-D-D-E-E","EDIT","DIDDEE",FALSE
"1560","Wind","4","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordWind","6","

Wind.","DNIW","WIND.",FALSE
"1561","Apple","5","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordApple","6","

A P I L E","ELPPA","APILE",FALSE
"1562","Bench","5","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordBench","6","

BENCH","HCNEB","BENCH",FALSE
"1563","Chair","5","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordChair","6","

A C I E R","RIAHC","ACIER",FALSE
"1564","Dance","5","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordDance","6","

Dance","ECNAD","DANCE",FALSE
"1565","Eaten","5","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordEaten","6","

Ate","NETAE","ATE",FALSE
"1566","Floor","5","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordFloor","6","

Loor","ROOLF","LOOR",FALSE
"1567","Glass","5","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordGlass","6","

G L A S S","SSALG","GLASS",FALSE
"1568","House","5","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordHouse","6","

Hou","ESUOH","HOU",FALSE
"1569","Image","5","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordImage","6","

I
N
D
E
A
G
E
","EGAMI","INDEAGE",FALSE
"1570","Juice","5","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordJuice","6","

JUICE","ECIUJ","JUICE",FALSE
"1571","Bumble","6","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordBumble","6","bee

Bumblebee","ELBMUB","BEEBUMBLEBEE",FALSE
"1572","Cuddle","6","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordCuddle","6","

Cuddle","ELDDUC","CUDDLE",FALSE
"1573","Flurry","6","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordFlurry","6","

Flipper","YRRULF","FLIPPER",FALSE
"1574","Giggle","6","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordGiggle","6","

Giggle","ELGGIG","GIGGLE",FALSE
"1575","Humble","6","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordHumble","6","

Humble","ELBMUH","HUMBLE",FALSE
"1576","Jumble","6","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordJumble","6","

jumble","ELBMUJ","JUMBLE",FALSE
"1577","Kettle","6","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordKettle","6","

Kettle","ELTTEK","KETTLE",FALSE
"1578","Little","6","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordLittle","6","

LITTLE","ELTTIL","LITTLE",FALSE
"1579","Muzzle","6","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordMuzzle","6","

Muzzle","ELZZUM","MUZZLE",FALSE
"1580","Noodle","6","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordNoodle","6","

No","ELDOON","NO",FALSE
"1581","Chasing","7","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordChasing","6","

C H A S I N G","GNISAHC","CHASING",FALSE
"1582","Blazing","7","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordBlazing","6","

Blight","GNIZALB","BLIGHT",FALSE
"1583","Dazzled","7","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordDazzled","6","

A dazzled person is confused or overwhelmed by something.","DELZZAD","ADAZZLEDPERSONISCONFUSEDOROVERWHELMEDBYSOMETHING.",FALSE
"1584","Eclipse","7","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordEclipse","6","

Eclipse","ESPILCE","ECLIPSE",FALSE
